temperature,time,stoichiometry,production_rate_(g/hr),yield,priority,round
84,35,0.455,PENDING,PENDING,0.0,PENDING
84,35,0.43,PENDING,PENDING,0.0,PENDING
84,35,0.405,PENDING,PENDING,0.0,PENDING
84,35,0.38,PENDING,PENDING,0.0,PENDING
84,35,0.355,PENDING,PENDING,0.0,PENDING
84,35,0.33,PENDING,PENDING,0.0,PENDING
84,33,0.655,PENDING,PENDING,0.0,PENDING
84,33,0.63,PENDING,PENDING,0.0,PENDING
84,33,0.605,PENDING,PENDING,0.0,PENDING
84,33,0.58,PENDING,PENDING,0.0,PENDING
84,33,0.555,PENDING,PENDING,0.0,PENDING
84,33,0.53,PENDING,PENDING,0.0,PENDING
84,33,0.505,PENDING,PENDING,0.0,PENDING
84,33,0.48,PENDING,PENDING,0.0,PENDING
84,33,0.455,PENDING,PENDING,0.0,PENDING
84,33,0.43,PENDING,PENDING,0.0,PENDING
84,33,0.405,PENDING,PENDING,0.0,PENDING
84,33,0.38,PENDING,PENDING,0.0,PENDING
84,33,0.355,PENDING,PENDING,0.0,PENDING
84,33,0.33,PENDING,PENDING,0.0,PENDING
84,31,0.655,PENDING,PENDING,0.0,PENDING
84,31,0.63,PENDING,PENDING,0.0,PENDING
84,31,0.605,PENDING,PENDING,0.0,PENDING
84,31,0.58,PENDING,PENDING,0.0,PENDING
84,31,0.555,PENDING,PENDING,0.0,PENDING
84,31,0.53,PENDING,PENDING,0.0,PENDING
84,31,0.505,PENDING,PENDING,0.0,PENDING
84,31,0.48,PENDING,PENDING,0.0,PENDING
84,31,0.455,PENDING,PENDING,0.0,PENDING
84,31,0.43,PENDING,PENDING,0.0,PENDING
84,31,0.405,PENDING,PENDING,0.0,PENDING
84,31,0.38,PENDING,PENDING,0.0,PENDING
84,31,0.355,PENDING,PENDING,0.0,PENDING
84,31,0.33,PENDING,PENDING,0.0,PENDING
84,29,0.655,PENDING,PENDING,0.0,PENDING
84,29,0.63,PENDING,PENDING,0.0,PENDING
84,29,0.605,PENDING,PENDING,0.0,PENDING
84,29,0.58,PENDING,PENDING,0.0,PENDING
84,29,0.555,PENDING,PENDING,0.0,PENDING
84,29,0.53,PENDING,PENDING,0.0,PENDING
84,29,0.505,PENDING,PENDING,0.0,PENDING
84,29,0.48,PENDING,PENDING,0.0,PENDING
84,29,0.455,PENDING,PENDING,0.0,PENDING
84,29,0.43,PENDING,PENDING,0.0,PENDING
84,29,0.405,PENDING,PENDING,0.0,PENDING
84,29,0.38,PENDING,PENDING,0.0,PENDING
84,29,0.355,PENDING,PENDING,0.0,PENDING
84,29,0.33,PENDING,PENDING,0.0,PENDING
84,27,0.655,PENDING,PENDING,0.0,PENDING
84,27,0.63,PENDING,PENDING,0.0,PENDING
84,27,0.605,PENDING,PENDING,0.0,PENDING
84,27,0.58,PENDING,PENDING,0.0,PENDING
84,27,0.555,PENDING,PENDING,0.0,PENDING
84,27,0.53,PENDING,PENDING,0.0,PENDING
84,27,0.505,PENDING,PENDING,0.0,PENDING
84,27,0.48,PENDING,PENDING,0.0,PENDING
84,27,0.455,PENDING,PENDING,0.0,PENDING
84,27,0.43,PENDING,PENDING,0.0,PENDING
84,27,0.405,PENDING,PENDING,0.0,PENDING
84,27,0.38,PENDING,PENDING,0.0,PENDING
84,27,0.355,PENDING,PENDING,0.0,PENDING
84,27,0.33,PENDING,PENDING,0.0,PENDING
84,25,0.655,PENDING,PENDING,0.0,PENDING
84,25,0.63,PENDING,PENDING,0.0,PENDING
84,25,0.605,PENDING,PENDING,0.0,PENDING
84,25,0.58,PENDING,PENDING,0.0,PENDING
84,25,0.555,PENDING,PENDING,0.0,PENDING
84,25,0.53,PENDING,PENDING,0.0,PENDING
84,25,0.505,PENDING,PENDING,0.0,PENDING
84,25,0.48,PENDING,PENDING,0.0,PENDING
84,25,0.455,PENDING,PENDING,0.0,PENDING
84,25,0.43,PENDING,PENDING,0.0,PENDING
84,25,0.405,PENDING,PENDING,0.0,PENDING
84,25,0.38,PENDING,PENDING,0.0,PENDING
84,25,0.355,PENDING,PENDING,0.0,PENDING
84,25,0.33,PENDING,PENDING,0.0,PENDING
84,23,0.655,PENDING,PENDING,0.0,PENDING
84,23,0.63,PENDING,PENDING,0.0,PENDING
84,23,0.605,PENDING,PENDING,0.0,PENDING
84,23,0.58,PENDING,PENDING,0.0,PENDING
84,23,0.555,PENDING,PENDING,0.0,PENDING
84,23,0.53,PENDING,PENDING,0.0,PENDING
84,23,0.505,PENDING,PENDING,0.0,PENDING
84,23,0.48,PENDING,PENDING,0.0,PENDING
84,23,0.455,PENDING,PENDING,0.0,PENDING
84,23,0.43,PENDING,PENDING,0.0,PENDING
84,23,0.405,PENDING,PENDING,0.0,PENDING
84,23,0.38,PENDING,PENDING,0.0,PENDING
84,23,0.355,PENDING,PENDING,0.0,PENDING
84,23,0.33,PENDING,PENDING,0.0,PENDING
84,21,0.655,PENDING,PENDING,0.0,PENDING
84,21,0.63,PENDING,PENDING,0.0,PENDING
84,21,0.605,PENDING,PENDING,0.0,PENDING
84,21,0.58,PENDING,PENDING,0.0,PENDING
84,21,0.555,PENDING,PENDING,0.0,PENDING
84,21,0.53,PENDING,PENDING,0.0,PENDING
84,21,0.505,PENDING,PENDING,0.0,PENDING
84,21,0.48,PENDING,PENDING,0.0,PENDING
84,21,0.455,PENDING,PENDING,0.0,PENDING
84,21,0.43,PENDING,PENDING,0.0,PENDING
84,21,0.405,PENDING,PENDING,0.0,PENDING
84,21,0.38,PENDING,PENDING,0.0,PENDING
84,21,0.355,PENDING,PENDING,0.0,PENDING
84,21,0.33,PENDING,PENDING,0.0,PENDING
84,19,0.655,PENDING,PENDING,0.0,PENDING
84,19,0.63,PENDING,PENDING,0.0,PENDING
84,19,0.605,PENDING,PENDING,0.0,PENDING
84,19,0.58,PENDING,PENDING,0.0,PENDING
84,19,0.555,PENDING,PENDING,0.0,PENDING
84,19,0.53,PENDING,PENDING,0.0,PENDING
84,19,0.505,PENDING,PENDING,0.0,PENDING
84,19,0.48,PENDING,PENDING,0.0,PENDING
84,19,0.455,PENDING,PENDING,0.0,PENDING
84,19,0.43,PENDING,PENDING,0.0,PENDING
84,19,0.405,PENDING,PENDING,0.0,PENDING
84,19,0.38,PENDING,PENDING,0.0,PENDING
84,19,0.355,PENDING,PENDING,0.0,PENDING
84,19,0.33,PENDING,PENDING,0.0,PENDING
84,17,0.655,PENDING,PENDING,0.0,PENDING
84,17,0.63,PENDING,PENDING,0.0,PENDING
84,17,0.605,PENDING,PENDING,0.0,PENDING
84,17,0.58,PENDING,PENDING,0.0,PENDING
84,17,0.555,PENDING,PENDING,0.0,PENDING
84,17,0.53,PENDING,PENDING,0.0,PENDING
84,17,0.505,PENDING,PENDING,0.0,PENDING
84,17,0.48,PENDING,PENDING,0.0,PENDING
84,17,0.455,PENDING,PENDING,0.0,PENDING
84,17,0.43,PENDING,PENDING,0.0,PENDING
84,17,0.405,PENDING,PENDING,0.0,PENDING
84,17,0.38,PENDING,PENDING,0.0,PENDING
84,17,0.355,PENDING,PENDING,0.0,PENDING
84,17,0.33,PENDING,PENDING,0.0,PENDING
84,15,0.655,PENDING,PENDING,0.0,PENDING
84,15,0.63,PENDING,PENDING,0.0,PENDING
84,15,0.605,PENDING,PENDING,0.0,PENDING
84,15,0.58,PENDING,PENDING,0.0,PENDING
84,15,0.555,PENDING,PENDING,0.0,PENDING
84,15,0.53,PENDING,PENDING,0.0,PENDING
84,15,0.505,PENDING,PENDING,0.0,PENDING
84,15,0.48,PENDING,PENDING,0.0,PENDING
84,15,0.455,PENDING,PENDING,0.0,PENDING
84,15,0.43,PENDING,PENDING,0.0,PENDING
84,15,0.405,PENDING,PENDING,0.0,PENDING
84,15,0.38,PENDING,PENDING,0.0,PENDING
84,15,0.355,PENDING,PENDING,0.0,PENDING
84,15,0.33,PENDING,PENDING,0.0,PENDING
84,13,0.655,PENDING,PENDING,0.0,PENDING
84,13,0.63,PENDING,PENDING,0.0,PENDING
84,13,0.605,PENDING,PENDING,0.0,PENDING
84,13,0.58,PENDING,PENDING,0.0,PENDING
84,13,0.555,PENDING,PENDING,0.0,PENDING
84,13,0.53,PENDING,PENDING,0.0,PENDING
84,13,0.505,PENDING,PENDING,0.0,PENDING
84,13,0.48,PENDING,PENDING,0.0,PENDING
84,13,0.455,PENDING,PENDING,0.0,PENDING
84,13,0.43,PENDING,PENDING,0.0,PENDING
84,13,0.405,PENDING,PENDING,0.0,PENDING
84,13,0.38,PENDING,PENDING,0.0,PENDING
84,13,0.355,PENDING,PENDING,0.0,PENDING
84,13,0.33,PENDING,PENDING,0.0,PENDING
84,11,0.655,PENDING,PENDING,0.0,PENDING
84,11,0.63,PENDING,PENDING,0.0,PENDING
84,11,0.605,PENDING,PENDING,0.0,PENDING
84,11,0.58,PENDING,PENDING,0.0,PENDING
84,11,0.555,PENDING,PENDING,0.0,PENDING
84,11,0.53,PENDING,PENDING,0.0,PENDING
84,11,0.505,PENDING,PENDING,0.0,PENDING
84,11,0.48,PENDING,PENDING,0.0,PENDING
84,11,0.455,PENDING,PENDING,0.0,PENDING
84,11,0.43,PENDING,PENDING,0.0,PENDING
84,11,0.405,PENDING,PENDING,0.0,PENDING
84,11,0.38,PENDING,PENDING,0.0,PENDING
84,11,0.355,PENDING,PENDING,0.0,PENDING
84,11,0.33,PENDING,PENDING,0.0,PENDING
84,9,0.655,PENDING,PENDING,0.0,PENDING
84,9,0.63,PENDING,PENDING,0.0,PENDING
84,9,0.605,PENDING,PENDING,0.0,PENDING
84,9,0.58,PENDING,PENDING,0.0,PENDING
84,9,0.555,PENDING,PENDING,0.0,PENDING
84,9,0.53,PENDING,PENDING,0.0,PENDING
84,9,0.505,PENDING,PENDING,0.0,PENDING
84,9,0.48,PENDING,PENDING,0.0,PENDING
84,9,0.455,PENDING,PENDING,0.0,PENDING
84,9,0.43,PENDING,PENDING,0.0,PENDING
84,9,0.405,PENDING,PENDING,0.0,PENDING
84,9,0.38,PENDING,PENDING,0.0,PENDING
84,9,0.355,PENDING,PENDING,0.0,PENDING
84,9,0.33,PENDING,PENDING,0.0,PENDING
84,7,0.655,PENDING,PENDING,0.0,PENDING
84,7,0.63,PENDING,PENDING,0.0,PENDING
84,7,0.605,PENDING,PENDING,0.0,PENDING
84,7,0.58,PENDING,PENDING,0.0,PENDING
84,7,0.555,PENDING,PENDING,0.0,PENDING
84,7,0.53,PENDING,PENDING,0.0,PENDING
84,7,0.505,PENDING,PENDING,0.0,PENDING
84,7,0.48,PENDING,PENDING,0.0,PENDING
84,7,0.455,PENDING,PENDING,0.0,PENDING
84,7,0.43,PENDING,PENDING,0.0,PENDING
84,7,0.405,PENDING,PENDING,0.0,PENDING
84,7,0.38,PENDING,PENDING,0.0,PENDING
84,7,0.355,PENDING,PENDING,0.0,PENDING
84,7,0.33,PENDING,PENDING,0.0,PENDING
84,5,0.655,PENDING,PENDING,0.0,PENDING
84,5,0.63,PENDING,PENDING,0.0,PENDING
84,5,0.605,PENDING,PENDING,0.0,PENDING
84,5,0.58,PENDING,PENDING,0.0,PENDING
84,5,0.555,PENDING,PENDING,0.0,PENDING
84,5,0.53,PENDING,PENDING,0.0,PENDING
84,5,0.505,PENDING,PENDING,0.0,PENDING
84,5,0.48,PENDING,PENDING,0.0,PENDING
84,5,0.455,PENDING,PENDING,0.0,PENDING
84,5,0.43,PENDING,PENDING,0.0,PENDING
84,5,0.405,PENDING,PENDING,0.0,PENDING
84,5,0.38,PENDING,PENDING,0.0,PENDING
84,5,0.355,PENDING,PENDING,0.0,PENDING
84,5,0.33,PENDING,PENDING,0.0,PENDING
84,3,0.655,PENDING,PENDING,0.0,PENDING
84,3,0.63,PENDING,PENDING,0.0,PENDING
84,3,0.605,PENDING,PENDING,0.0,PENDING
84,3,0.58,PENDING,PENDING,0.0,PENDING
84,3,0.555,PENDING,PENDING,0.0,PENDING
84,3,0.53,PENDING,PENDING,0.0,PENDING
84,3,0.505,PENDING,PENDING,0.0,PENDING
84,3,0.48,PENDING,PENDING,0.0,PENDING
84,3,0.455,PENDING,PENDING,0.0,PENDING
84,3,0.43,PENDING,PENDING,0.0,PENDING
84,3,0.405,PENDING,PENDING,0.0,PENDING
84,3,0.38,PENDING,PENDING,0.0,PENDING
84,3,0.355,PENDING,PENDING,0.0,PENDING
84,3,0.33,PENDING,PENDING,0.0,PENDING
84,1,0.655,PENDING,PENDING,0.0,PENDING
84,1,0.63,PENDING,PENDING,0.0,PENDING
84,1,0.605,PENDING,PENDING,0.0,PENDING
84,1,0.58,PENDING,PENDING,0.0,PENDING
84,1,0.555,PENDING,PENDING,0.0,PENDING
84,1,0.53,PENDING,PENDING,0.0,PENDING
84,1,0.505,PENDING,PENDING,0.0,PENDING
84,1,0.48,PENDING,PENDING,0.0,PENDING
84,1,0.455,PENDING,PENDING,0.0,PENDING
84,1,0.43,PENDING,PENDING,0.0,PENDING
84,1,0.405,PENDING,PENDING,0.0,PENDING
84,1,0.38,PENDING,PENDING,0.0,PENDING
84,1,0.355,PENDING,PENDING,0.0,PENDING
84,1,0.33,PENDING,PENDING,0.0,PENDING
81,43,0.655,PENDING,PENDING,0.0,PENDING
81,43,0.63,PENDING,PENDING,0.0,PENDING
81,43,0.605,PENDING,PENDING,0.0,PENDING
81,43,0.58,PENDING,PENDING,0.0,PENDING
81,43,0.555,PENDING,PENDING,0.0,PENDING
81,43,0.53,PENDING,PENDING,0.0,PENDING
81,43,0.505,PENDING,PENDING,0.0,PENDING
81,43,0.48,PENDING,PENDING,0.0,PENDING
81,43,0.455,PENDING,PENDING,0.0,PENDING
81,43,0.43,PENDING,PENDING,0.0,PENDING
81,43,0.405,PENDING,PENDING,0.0,PENDING
81,43,0.38,PENDING,PENDING,0.0,PENDING
81,43,0.355,PENDING,PENDING,0.0,PENDING
81,43,0.33,PENDING,PENDING,0.0,PENDING
81,41,0.655,PENDING,PENDING,0.0,PENDING
81,41,0.63,PENDING,PENDING,0.0,PENDING
81,41,0.605,PENDING,PENDING,0.0,PENDING
81,41,0.58,PENDING,PENDING,0.0,PENDING
81,41,0.555,PENDING,PENDING,0.0,PENDING
81,41,0.53,PENDING,PENDING,0.0,PENDING
81,41,0.505,PENDING,PENDING,0.0,PENDING
81,41,0.48,PENDING,PENDING,0.0,PENDING
81,41,0.455,PENDING,PENDING,0.0,PENDING
81,41,0.43,PENDING,PENDING,0.0,PENDING
81,41,0.405,PENDING,PENDING,0.0,PENDING
81,41,0.38,PENDING,PENDING,0.0,PENDING
81,41,0.355,PENDING,PENDING,0.0,PENDING
81,41,0.33,PENDING,PENDING,0.0,PENDING
81,39,0.655,PENDING,PENDING,0.0,PENDING
81,39,0.63,PENDING,PENDING,0.0,PENDING
81,39,0.605,PENDING,PENDING,0.0,PENDING
81,39,0.58,PENDING,PENDING,0.0,PENDING
81,39,0.555,PENDING,PENDING,0.0,PENDING
81,39,0.53,PENDING,PENDING,0.0,PENDING
81,39,0.505,PENDING,PENDING,0.0,PENDING
81,39,0.48,PENDING,PENDING,0.0,PENDING
81,39,0.455,PENDING,PENDING,0.0,PENDING
81,39,0.43,PENDING,PENDING,0.0,PENDING
81,39,0.405,PENDING,PENDING,0.0,PENDING
81,39,0.38,PENDING,PENDING,0.0,PENDING
81,39,0.355,PENDING,PENDING,0.0,PENDING
81,39,0.33,PENDING,PENDING,0.0,PENDING
81,37,0.655,PENDING,PENDING,0.0,PENDING
81,37,0.63,PENDING,PENDING,0.0,PENDING
81,37,0.605,PENDING,PENDING,0.0,PENDING
81,37,0.58,PENDING,PENDING,0.0,PENDING
81,37,0.555,PENDING,PENDING,0.0,PENDING
81,37,0.53,PENDING,PENDING,0.0,PENDING
81,37,0.505,PENDING,PENDING,0.0,PENDING
81,37,0.48,PENDING,PENDING,0.0,PENDING
81,37,0.455,PENDING,PENDING,0.0,PENDING
81,37,0.43,PENDING,PENDING,0.0,PENDING
81,37,0.405,PENDING,PENDING,0.0,PENDING
81,37,0.38,PENDING,PENDING,0.0,PENDING
81,37,0.355,PENDING,PENDING,0.0,PENDING
81,37,0.33,PENDING,PENDING,0.0,PENDING
81,35,0.655,PENDING,PENDING,0.0,PENDING
81,35,0.63,PENDING,PENDING,0.0,PENDING
81,35,0.605,PENDING,PENDING,0.0,PENDING
81,35,0.58,PENDING,PENDING,0.0,PENDING
81,35,0.555,PENDING,PENDING,0.0,PENDING
81,35,0.53,PENDING,PENDING,0.0,PENDING
81,35,0.505,PENDING,PENDING,0.0,PENDING
81,35,0.48,PENDING,PENDING,0.0,PENDING
81,35,0.455,PENDING,PENDING,0.0,PENDING
81,35,0.43,PENDING,PENDING,0.0,PENDING
81,35,0.405,PENDING,PENDING,0.0,PENDING
81,35,0.38,PENDING,PENDING,0.0,PENDING
81,35,0.355,PENDING,PENDING,0.0,PENDING
81,35,0.33,PENDING,PENDING,0.0,PENDING
81,33,0.655,PENDING,PENDING,0.0,PENDING
81,33,0.63,PENDING,PENDING,0.0,PENDING
81,33,0.605,PENDING,PENDING,0.0,PENDING
81,33,0.58,PENDING,PENDING,0.0,PENDING
81,33,0.555,PENDING,PENDING,0.0,PENDING
81,33,0.53,PENDING,PENDING,0.0,PENDING
81,33,0.505,PENDING,PENDING,0.0,PENDING
81,33,0.48,PENDING,PENDING,0.0,PENDING
81,33,0.455,PENDING,PENDING,0.0,PENDING
81,33,0.43,PENDING,PENDING,0.0,PENDING
81,33,0.405,PENDING,PENDING,0.0,PENDING
81,33,0.38,PENDING,PENDING,0.0,PENDING
81,33,0.355,PENDING,PENDING,0.0,PENDING
81,33,0.33,PENDING,PENDING,0.0,PENDING
81,31,0.655,PENDING,PENDING,0.0,PENDING
81,31,0.63,PENDING,PENDING,0.0,PENDING
81,31,0.605,PENDING,PENDING,0.0,PENDING
81,31,0.58,PENDING,PENDING,0.0,PENDING
81,31,0.555,PENDING,PENDING,0.0,PENDING
81,31,0.53,PENDING,PENDING,0.0,PENDING
81,31,0.505,PENDING,PENDING,0.0,PENDING
81,31,0.48,PENDING,PENDING,0.0,PENDING
81,31,0.455,PENDING,PENDING,0.0,PENDING
81,31,0.43,PENDING,PENDING,0.0,PENDING
81,31,0.405,PENDING,PENDING,0.0,PENDING
81,31,0.38,PENDING,PENDING,0.0,PENDING
81,31,0.355,PENDING,PENDING,0.0,PENDING
81,31,0.33,PENDING,PENDING,0.0,PENDING
81,29,0.655,PENDING,PENDING,0.0,PENDING
81,29,0.63,PENDING,PENDING,0.0,PENDING
81,29,0.605,PENDING,PENDING,0.0,PENDING
81,29,0.58,PENDING,PENDING,0.0,PENDING
81,29,0.555,PENDING,PENDING,0.0,PENDING
81,29,0.53,PENDING,PENDING,0.0,PENDING
81,29,0.505,PENDING,PENDING,0.0,PENDING
81,29,0.48,PENDING,PENDING,0.0,PENDING
81,29,0.455,PENDING,PENDING,0.0,PENDING
81,29,0.43,PENDING,PENDING,0.0,PENDING
81,29,0.405,PENDING,PENDING,0.0,PENDING
81,29,0.38,PENDING,PENDING,0.0,PENDING
81,29,0.355,PENDING,PENDING,0.0,PENDING
81,29,0.33,PENDING,PENDING,0.0,PENDING
81,27,0.655,PENDING,PENDING,0.0,PENDING
81,27,0.63,PENDING,PENDING,0.0,PENDING
81,27,0.605,PENDING,PENDING,0.0,PENDING
81,27,0.58,PENDING,PENDING,0.0,PENDING
81,27,0.555,PENDING,PENDING,0.0,PENDING
81,27,0.53,PENDING,PENDING,0.0,PENDING
81,27,0.505,PENDING,PENDING,0.0,PENDING
81,27,0.48,PENDING,PENDING,0.0,PENDING
81,27,0.455,PENDING,PENDING,0.0,PENDING
81,27,0.43,PENDING,PENDING,0.0,PENDING
81,27,0.405,PENDING,PENDING,0.0,PENDING
81,27,0.38,PENDING,PENDING,0.0,PENDING
81,27,0.355,PENDING,PENDING,0.0,PENDING
81,27,0.33,PENDING,PENDING,0.0,PENDING
81,25,0.655,PENDING,PENDING,0.0,PENDING
81,25,0.63,PENDING,PENDING,0.0,PENDING
81,25,0.605,PENDING,PENDING,0.0,PENDING
81,25,0.58,PENDING,PENDING,0.0,PENDING
81,25,0.555,PENDING,PENDING,0.0,PENDING
81,25,0.53,PENDING,PENDING,0.0,PENDING
81,25,0.505,PENDING,PENDING,0.0,PENDING
81,25,0.48,PENDING,PENDING,0.0,PENDING
81,25,0.455,PENDING,PENDING,0.0,PENDING
81,25,0.43,PENDING,PENDING,0.0,PENDING
81,25,0.405,PENDING,PENDING,0.0,PENDING
81,25,0.38,PENDING,PENDING,0.0,PENDING
81,25,0.355,PENDING,PENDING,0.0,PENDING
81,25,0.33,PENDING,PENDING,0.0,PENDING
81,23,0.655,PENDING,PENDING,0.0,PENDING
81,23,0.63,PENDING,PENDING,0.0,PENDING
81,23,0.605,PENDING,PENDING,0.0,PENDING
81,23,0.58,PENDING,PENDING,0.0,PENDING
81,23,0.555,PENDING,PENDING,0.0,PENDING
81,23,0.53,PENDING,PENDING,0.0,PENDING
81,23,0.505,PENDING,PENDING,0.0,PENDING
81,23,0.48,PENDING,PENDING,0.0,PENDING
81,23,0.455,PENDING,PENDING,0.0,PENDING
81,23,0.43,PENDING,PENDING,0.0,PENDING
81,23,0.405,PENDING,PENDING,0.0,PENDING
81,23,0.38,PENDING,PENDING,0.0,PENDING
81,23,0.355,PENDING,PENDING,0.0,PENDING
81,23,0.33,PENDING,PENDING,0.0,PENDING
81,21,0.655,PENDING,PENDING,0.0,PENDING
81,21,0.63,PENDING,PENDING,0.0,PENDING
81,21,0.605,PENDING,PENDING,0.0,PENDING
81,21,0.58,PENDING,PENDING,0.0,PENDING
81,21,0.555,PENDING,PENDING,0.0,PENDING
81,21,0.53,PENDING,PENDING,0.0,PENDING
81,21,0.505,PENDING,PENDING,0.0,PENDING
81,21,0.48,PENDING,PENDING,0.0,PENDING
81,21,0.455,PENDING,PENDING,0.0,PENDING
81,21,0.43,PENDING,PENDING,0.0,PENDING
81,21,0.405,PENDING,PENDING,0.0,PENDING
81,21,0.38,PENDING,PENDING,0.0,PENDING
81,21,0.355,PENDING,PENDING,0.0,PENDING
81,21,0.33,PENDING,PENDING,0.0,PENDING
81,19,0.655,PENDING,PENDING,0.0,PENDING
81,19,0.63,PENDING,PENDING,0.0,PENDING
81,19,0.605,PENDING,PENDING,0.0,PENDING
81,19,0.58,PENDING,PENDING,0.0,PENDING
81,19,0.555,PENDING,PENDING,0.0,PENDING
81,19,0.53,PENDING,PENDING,0.0,PENDING
81,19,0.505,PENDING,PENDING,0.0,PENDING
81,19,0.48,PENDING,PENDING,0.0,PENDING
81,19,0.455,PENDING,PENDING,0.0,PENDING
81,19,0.43,PENDING,PENDING,0.0,PENDING
81,19,0.405,PENDING,PENDING,0.0,PENDING
81,19,0.38,PENDING,PENDING,0.0,PENDING
81,19,0.355,PENDING,PENDING,0.0,PENDING
81,19,0.33,PENDING,PENDING,0.0,PENDING
81,17,0.655,PENDING,PENDING,0.0,PENDING
81,17,0.63,PENDING,PENDING,0.0,PENDING
81,17,0.605,PENDING,PENDING,0.0,PENDING
81,17,0.58,PENDING,PENDING,0.0,PENDING
81,17,0.555,PENDING,PENDING,0.0,PENDING
81,17,0.53,PENDING,PENDING,0.0,PENDING
81,17,0.505,PENDING,PENDING,0.0,PENDING
81,17,0.48,PENDING,PENDING,0.0,PENDING
81,17,0.455,PENDING,PENDING,0.0,PENDING
81,17,0.43,PENDING,PENDING,0.0,PENDING
81,17,0.405,PENDING,PENDING,0.0,PENDING
81,17,0.38,PENDING,PENDING,0.0,PENDING
81,17,0.355,PENDING,PENDING,0.0,PENDING
81,17,0.33,PENDING,PENDING,0.0,PENDING
81,15,0.655,PENDING,PENDING,0.0,PENDING
81,15,0.63,PENDING,PENDING,0.0,PENDING
81,15,0.605,PENDING,PENDING,0.0,PENDING
81,15,0.58,PENDING,PENDING,0.0,PENDING
81,15,0.555,PENDING,PENDING,0.0,PENDING
81,15,0.53,PENDING,PENDING,0.0,PENDING
81,15,0.505,PENDING,PENDING,0.0,PENDING
81,15,0.48,PENDING,PENDING,0.0,PENDING
81,15,0.455,PENDING,PENDING,0.0,PENDING
81,15,0.43,PENDING,PENDING,0.0,PENDING
81,15,0.405,PENDING,PENDING,0.0,PENDING
81,15,0.38,PENDING,PENDING,0.0,PENDING
81,15,0.355,PENDING,PENDING,0.0,PENDING
81,15,0.33,PENDING,PENDING,0.0,PENDING
81,13,0.655,PENDING,PENDING,0.0,PENDING
81,13,0.63,PENDING,PENDING,0.0,PENDING
81,13,0.605,PENDING,PENDING,0.0,PENDING
81,13,0.58,PENDING,PENDING,0.0,PENDING
81,13,0.555,PENDING,PENDING,0.0,PENDING
81,13,0.53,PENDING,PENDING,0.0,PENDING
81,13,0.505,PENDING,PENDING,0.0,PENDING
81,13,0.48,PENDING,PENDING,0.0,PENDING
81,13,0.455,PENDING,PENDING,0.0,PENDING
81,13,0.43,PENDING,PENDING,0.0,PENDING
81,13,0.405,PENDING,PENDING,0.0,PENDING
81,13,0.38,PENDING,PENDING,0.0,PENDING
81,13,0.355,PENDING,PENDING,0.0,PENDING
81,13,0.33,PENDING,PENDING,0.0,PENDING
81,11,0.655,PENDING,PENDING,0.0,PENDING
81,11,0.63,PENDING,PENDING,0.0,PENDING
81,11,0.605,PENDING,PENDING,0.0,PENDING
81,11,0.58,PENDING,PENDING,0.0,PENDING
81,11,0.555,PENDING,PENDING,0.0,PENDING
81,11,0.53,PENDING,PENDING,0.0,PENDING
81,11,0.505,PENDING,PENDING,0.0,PENDING
81,11,0.48,PENDING,PENDING,0.0,PENDING
81,11,0.455,PENDING,PENDING,0.0,PENDING
81,11,0.43,PENDING,PENDING,0.0,PENDING
81,11,0.405,PENDING,PENDING,0.0,PENDING
81,11,0.38,PENDING,PENDING,0.0,PENDING
81,11,0.355,PENDING,PENDING,0.0,PENDING
81,11,0.33,PENDING,PENDING,0.0,PENDING
81,9,0.655,PENDING,PENDING,0.0,PENDING
81,9,0.63,PENDING,PENDING,0.0,PENDING
81,9,0.605,PENDING,PENDING,0.0,PENDING
81,9,0.58,PENDING,PENDING,0.0,PENDING
81,9,0.555,PENDING,PENDING,0.0,PENDING
81,9,0.53,PENDING,PENDING,0.0,PENDING
81,9,0.505,PENDING,PENDING,0.0,PENDING
81,9,0.48,PENDING,PENDING,0.0,PENDING
81,9,0.455,PENDING,PENDING,0.0,PENDING
81,9,0.43,PENDING,PENDING,0.0,PENDING
81,9,0.405,PENDING,PENDING,0.0,PENDING
81,9,0.38,PENDING,PENDING,0.0,PENDING
81,9,0.355,PENDING,PENDING,0.0,PENDING
81,9,0.33,PENDING,PENDING,0.0,PENDING
81,7,0.655,PENDING,PENDING,0.0,PENDING
81,7,0.63,PENDING,PENDING,0.0,PENDING
81,7,0.605,PENDING,PENDING,0.0,PENDING
81,7,0.58,PENDING,PENDING,0.0,PENDING
81,7,0.555,PENDING,PENDING,0.0,PENDING
81,7,0.53,PENDING,PENDING,0.0,PENDING
81,7,0.505,PENDING,PENDING,0.0,PENDING
81,7,0.48,PENDING,PENDING,0.0,PENDING
81,7,0.455,PENDING,PENDING,0.0,PENDING
81,7,0.43,PENDING,PENDING,0.0,PENDING
81,7,0.405,PENDING,PENDING,0.0,PENDING
81,7,0.38,PENDING,PENDING,0.0,PENDING
81,7,0.355,PENDING,PENDING,0.0,PENDING
81,7,0.33,PENDING,PENDING,0.0,PENDING
81,5,0.655,PENDING,PENDING,0.0,PENDING
81,5,0.63,PENDING,PENDING,0.0,PENDING
81,5,0.605,PENDING,PENDING,0.0,PENDING
81,5,0.58,PENDING,PENDING,0.0,PENDING
81,5,0.555,PENDING,PENDING,0.0,PENDING
81,5,0.53,PENDING,PENDING,0.0,PENDING
81,5,0.505,PENDING,PENDING,0.0,PENDING
